t,token,payment,value
271,,cash,7.02
271,CAA4860AC,card,1.61
271,,cash,1.61
271,CE6B76FCA,card,14.76
272,C84EFF599,card,4.98
273,C23267B68,card,1.19
273,CC15EC127,card,11.98
274,,cash,3.58
274,CFDCDCC45,card,3.48
274,C9C045214,card,9.69
274,C3A3CDBE3,card,3.18
276,,cash,9.88
276,C76ABA701,card,14.98
276,,cash,2.55
276,CB31AB2AF,card,2.38
276,C5151387E,card,1.79
277,CEF8981CD,card,2.55
277,C8DC0079C,card,2.18
277,,cash,5.77
277,CCA2F133A,card,4.18
277,C68679889,card,7.49
277,C069E1E58,card,5.78
277,CA4D56417,card,1.89
277,,cash,14.49
277,CE14473B5,card,26.76
277,,cash,0.99
278,,cash,2.39
278,,cash,4.38
279,C5A224A71,card,4.37
279,CF85AD3C0,card,3.28
279,,cash,9.39
279,,cash,3.98
279,,cash,2.49
279,,cash,3.18
280,,cash,20.45
281,CADA7B62A,card,10.14
281,,cash,4.58
281,,cash,3.19
281,,cash,1.79
281,C268590D6,card,1.19
281,CC4BC16A5,card,1.19
282,,cash,3.29
282,C012BE5C3,card,8.09
282,,cash,1.59
282,,cash,1.69
283,CDBD17730,card,3.18
284,,cash,1.99
284,,cash,1.79
284,CB678C82D,card,1.09
284,,cash,2.18
284,,cash,25.94
284,,cash,3.38
284,C2F56A2E9,card,15.58
284,CCD8D28B8,card,5.77
284,,cash,3.19
285,C09FC37C6,card,2.18
285,CA834BD95,card,2.98
285,C466B0364,card,2.88
285,CE4A38933,card,1.09
286,C82DA0E82,card,2.18
286,,cash,12.15
286,,cash,3.89
286,C5D8063FF,card,1.09
287,CFBB8E94E,card,1.09
287,C99EF6F1D,card,5.1
288,C3827F4EC,card,0.99
288,CD65E7ABB,card,6.08
289,C7496C00A,card,4.38
289,C12CD49D9,card,2.78
289,,cash,0.99
289,C4F3C5567,card,10.68
290,CED74DB36,card,3.38
290,C8BAB2085,card,6.87
290,,cash,2.59
290,,cash,6.18
290,,cash,1.09
290,,cash,5.27
291,CA2C18110,card,10.16
291,C40F806EF,card,7.78
291,CDF308CBE,card,2.49
291,,cash,2.39
291,C1B9F9BDC,card,2.18
291,,cash,1.09
291,C580D677A,card,3.09
292,,cash,6.18
292,C947C7298,card,1.69
292,C32B4F857,card,9.39
292,CD0EB7E26,card,3.58
292,C6F23C7F5,card,21.78
292,C0D5A4D44,card,3.38
293,CAB92D313,card,2.18
293,C49C958E2,card,5.1
293,,cash,4.96
294,,cash,1.49
294,C2470ADDF,card,2.39
294,,cash,2.29
294,C60DFB97D,card,2.29
295,CFF163ECC,card,1.69
296,C9D4E849B,card,1.69
297,C3B850A6A,card,8.49
297,,cash,9.39
298,,cash,16.18
298,C162C9F47,card,2.78
298,CB463E516,card,2.18
298,C529A6AE5,card,25.37
299,CF0D2F0B4,card,1.7
299,C8F097603,card,12.15
299,C2D41FFD2,card,1.51
300,CCB7845A1,card,3.09
301,C69B0CB70,card,15.59
301,C07E750CF,card,8.35
302,,cash,4.47
302,C44565C6D,card,2.59
302,CE28EA23C,card,8.09
302,C80C52B8B,card,3.08
303,,cash,1.49
303,,cash,1.99
303,C5B6CBCF8,card,13.27
303,CF9A302B7,card,4.58
303,C97DB8806,card,3.97
304,C361211D5,card,2.98
304,CD44A97A4,card,2.19
304,,cash,1.69
304,C10B862C2,card,15.78
304,,cash,7.57
304,C4D276E60,card,28.2
304,,cash,4.38
305,C89967D8E,card,2.89
305,,cash,0.99
305,,cash,13.78
305,C643DCEFB,card,1.29
305,C0274544A,card,3.18
305,,cash,10.96
305,,cash,3.09
305,,cash,5.78
306,,cash,5.78
306,,cash,6.29
306,CB7C13A94,card,1.59
307,,cash,14.19
307,,cash,2.18
308,C92688F81,card,19.38
308,,cash,2.78
308,CCED79B2F,card,0.99
308,,cash,3.69
308,C0B45664D,card,10.68
309,CA97DEC1C,card,8.09
309,C47B475EB,card,4.29
309,CE5ECFBBA,card,7.79
310,,cash,3.18
310,C225BC6D8,card,3.09
310,CC0924C97,card,8.09
310,,cash,2.78
310,CFD015835,card,9.38
311,,cash,8.96
311,,cash,1.29
311,CD7A8AD22,card,1.79
312,,cash,3.38
312,,cash,1.39
313,CB24E3E1F,card,14.45
313,,cash,3.09
313,CEEBD0DBD,card,16.79
314,,cash,1.89
314,C2B2C18DB,card,10.16
316,CC9649EAA,card,5.99
316,,cash,4.98
316,C05D26DC8,card,20.37
317,,cash,2.68
317,,cash,4.37
317,CE079FF25,card,6.58
317,,cash,1.29
317,C1CE8CA43,card,2.75
318,CBB1F5012,card,13.0
319,C5957D9E1,card,1.69
319,CF78E5FB0,card,1.49
319,,cash,2.49
320,,cash,2.75
320,,cash,10.49
320,,cash,1.19
320,C0EA4BFCB,card,1.89
321,CACDB059A,card,8.09
321,,cash,3.58
321,CE94A1138,card,1.19
321,,cash,3.09
321,C25B91C46,card,1.19
321,CC3F06215,card,3.18
322,C6228EBE4,card,20.59
322,,cash,12.83
324,C9E97F702,card,1.49
324,C3CCE7CD1,card,2.79
324,,cash,6.27
324,C793D487F,card,7.38
326,,cash,16.9
326,,cash,20.39
326,,cash,5.87
326,,cash,1.29
327,C9053A88A,card,1.69
327,C2E8A2E59,card,0.99
327,CCCC2B428,card,1.19
327,C6AF93DE7,card,2.98
328,,cash,4.38
328,,cash,3.18
328,,cash,1.99
329,CE3D714A3,card,3.09
329,C820F9A72,card,9.09
330,C2046E3C1,card,4.18
330,CBE7D6990,card,2.29
330,C5CB5EF6F,card,1.49
330,CFAEC753E,card,24.18
330,C9924FA8D,card,1.29
330,C375B405C,card,1.59
331,CD593C62B,card,1.29
331,C73CA4FFA,card,13.07
331,,cash,2.08
331,CB0395B18,card,9.77
332,C4E71A0D7,card,6.18
332,CECA826A6,card,3.28
332,C8AE0AC75,card,13.76
332,C291735C4,card,6.18
332,,cash,2.58
333,C65860162,card,8.35
333,,cash,2.09
333,CA1F50C80,card,5.07
333,C402D925F,card,8.09
334,,cash,0.94
334,C7C9B61FD,card,4.83
334,C1AD3E74C,card,8.03
334,,cash,1.23
334,,cash,14.89
334,,cash,7.69
334,,cash,22.98
335,,cash,2.18
335,,cash,3.77
335,C6E575365,card,4.78
335,C0C8FD934,card,13.04
335,,cash,12.69
335,,cash,1.79
336,CE7352A21,card,2.29
336,,cash,7.36
336,C23A4394F,card,3.18
336,CC1DCBF1E,card,1.09
336,,cash,12.69
337,,cash,15.04
337,,cash,9.36
337,,cash,3.78
337,CD8F11FA9,card,10.17
338,,cash,1.98
338,C1560EB37,card,6.18
338,CB3977086,card,6.09
339,C51CFF655,card,15.69
339,,cash,1.59
339,C8E3EC5F3,card,8.09
339,C2C754B42,card,22.56
339,CCAADD111,card,2.55
339,,cash,6.58
339,C071CDCBF,card,2.39
340,,cash,3.89
340,C438BABDD,card,2.18
340,,cash,7.27
340,,cash,3.57
340,,cash,3.48
340,,cash,5.98
340,,cash,1.79
340,CF8D88E27,card,1.09
341,C970F17F6,card,16.58
341,C35479D45,card,7.79
341,,cash,8.39
341,C71B568E3,card,3.98
342,C0FEDEEB2,card,1.59
342,,cash,3.09
342,C4C5CFDD0,card,4.58
342,,cash,1.09
342,,cash,2.39
342,C27024ECD,card,2.19
342,CC53AD49C,card,8.09
342,,cash,4.78
343,C01A9A03A,card,3.09
343,C9FE02989,card,12.49
343,C3E18AF58,card,6.58
343,CDC4F3517,card,10.49
344,,cash,12.09
344,,cash,4.87
344,,cash,13.94
345,C552D0FD3,card,6.58
345,CF36595A2,card,8.75
345,,cash,10.08
345,C2FD360C0,card,1.59
345,CCE0BE69F,card,1.59
345,,cash,2.19
346,C0A7AF23D,card,1.09
346,CA8B17B8C,card,11.18
346,,cash,3.79
347,,cash,2.29
347,,cash,1.98
347,C218F5248,card,7.39
347,CBFC7D807,card,7.79
347,C5DFE21D6,card,6.18
347,CFC36A7A5,card,9.08
348,C9A6D2D74,card,3.17
348,C38A5B2C3,card,3.89
348,CD6DC3892,card,1.99
348,C7514BE61,card,17.28
348,C134B0430,card,1.99
348,CB1838D8F,card,5.99
348,,cash,12.74
349,CEDF2992D,card,3.18
349,C8C291EFC,card,4.58
350,,cash,8.39
350,,cash,1.59
350,C66CF73E9,card,4.5
350,C0507F9B8,card,1.29
350,CA33E7F77,card,1.29
351,C4176C4C6,card,14.08
351,,cash,3.98
351,C7DE5D064,card,12.27
352,,cash,1.59
352,CBA54DF82,card,5.27
352,C588B2551,card,2.79
353,CF6C3AB20,card,3.38
353,,cash,2.39
353,,cash,2.39
354,CD1693C1D,card,8.09
354,,cash,1.89
355,,cash,1.09
355,CAC10910A,card,2.65
355,C4A4716D9,card,5.27
355,CE87F9CA8,card,2.29
355,C86B6E267,card,7.37
356,C24ED6836,card,5.79
356,CC325F185,card,1.09
356,C615C7754,card,4.5
356,CFF94FD23,card,4.38
357,,cash,1.99
357,,cash,9.69
357,CDA3A4E10,card,12.89
358,C7872D7EF,card,9.09
358,,cash,12.48
358,CB4E1A30D,card,4.38
358,C531828DC,card,4.38
358,,cash,9.38
360,C8F87347A,card,2.39
360,C2DBFBDC9,card,1.59
360,,cash,0.99
361,C6A2E8957,card,3.19
361,C08650F26,card,3.28
361,,cash,3.79
362,,cash,2.46
362,CE30B6013,card,15.95
363,C8143E9E2,card,2.98
363,C1F7A6FB1,card,1.79
363,CBDB2F500,card,8.39
363,,cash,9.38
363,,cash,2.19
364,C9858467D,card,1.59
365,C3690CFCC,card,2.58
365,CD4C7559B,card,4.29
365,C72FFDB6A,card,2.55
367,C11362139,card,8.05
367,CAF6EA688,card,13.29
368,C4DA52C47,card,8.39
368,,cash,17.08
369,C8A143BE5,card,1.29
369,,cash,4.38
370,,cash,19.38
370,,cash,1.98
371,C02F212A1,card,2.39
372,,cash,3.78
372,C3F61E1CF,card,9.48
372,CDD98679E,card,3.38
372,C7BD0ED6D,card,1.09
372,C1A07733C,card,3.38
372,CB83FF88B,card,4.5
373,C56767E5A,card,2.68
373,,cash,1.89
374,C92E54DF8,card,0.99
374,C311DD3B7,card,4.17
374,CCF545906,card,1.09
374,C6D8CDED5,card,8.07
374,C0BC324A4,card,14.45
374,CA9FBAA73,card,1.49
374,,cash,3.89
375,,cash,10.48
375,C84A13F60,card,1.79
375,,cash,1.79
375,CC1100A8E,card,8.39
375,,cash,3.89
375,CFD7F162C,card,2.49
376,C9BB79FFB,card,0.99
376,C39EEE54A,card,0.99
376,CD8256B19,card,8.09
376,C765DF0E8,card,2.39
377,C149476A7,card,2.39
377,,cash,13.29
377,C510345C5,card,8.98
378,CEF3BCB94,card,1.98
378,C8D725163,card,6.37
378,C2BAAD732,card,14.1
379,,cash,2.89
379,C6819A250,card,18.96
379,,cash,12.07
380,CA488B1FE,card,1.59
380,C42BF374D,card,28.36
381,,cash,12.39
381,,cash,1.59
381,,cash,16.78
382,,cash,1.09
382,,cash,4.58
382,CF80C1D97,card,5.87
383,,cash,1.99
383,,cash,5.67
383,,cash,28.99
383,,cash,13.77
383,C0F217A22,card,4.58
383,CAD59C3F1,card,14.69
384,,cash,1.89
384,,cash,2.18
384,C87FF54EE,card,8.75
384,C2637DABD,card,13.17
385,,cash,1.09
385,C62A6A9DB,card,1.29
385,C00DD2FAA,card,1.69
386,,cash,5.79
386,C3D4C3AC8,card,2.18
386,CDB848087,card,8.18
386,,cash,2.99
387,,cash,1.89
387,CB62A15F4,card,12.89
387,C54629B43,card,0.99
387,CF299E112,card,2.58
388,C90D066E1,card,9.0
388,C2F08ECB0,card,1.29
388,CCD3F720F,card,8.29
388,,cash,8.18
389,C09AE41AD,card,8.79
389,CA7E6C77C,card,1.09
389,C461D4CCB,card,2.19
390,CE455D29A,card,2.94
390,C828C5869,card,1.8
390,C20C4DE38,card,1.04
390,,cash,11.11
390,,cash,22.97
390,,cash,3.6
391,C99A2B8E4,card,4.5
391,,cash,12.05
392,,cash,1.98
394,C74480DD1,card,6.69
394,C128093A0,card,8.57
395,,cash,1.29
395,,cash,3.39
395,CED26E49D,card,1.29
396,C8B5D6A6C,card,4.77
396,,cash,6.38
396,,cash,3.98
396,C6604FF59,card,9.09
396,C043B4528,card,13.09
396,CA273CAE7,card,39.87
396,C40AA50B6,card,4.88
396,,cash,22.19
397,C7D195FD4,card,1.79
397,C1B51A5A3,card,14.45
397,CB9882B72,card,6.78
397,C57C0B0C1,card,1.89
398,CF5F73690,card,0.99
398,C942FBC6F,card,1.89
398,,cash,3.08
399,CD09E8B8D,card,7.58
399,,cash,3.89
399,,cash,3.47
399,CAB441CFA,card,4.47
399,C497B6249,card,4.49
399,,cash,0.99
400,C85EA71D7,card,5.67
400,C2422F7A6,card,7.76
400,CC2597D75,card,2.19
400,C6091C2C4,card,3.09
400,CFEC84893,card,2.09
400,C9D00CE62,card,8.57
401,C3B375431,card,1.89
401,CD96FDD80,card,1.49
401,C77A6235F,card,3.08
402,,cash,3.09
402,,cash,2.98
402,C524DB44C,card,1.29
402,CF0843A1B,card,2.19
402,C8EBC83EA,card,5.48
403,,cash,1.09
403,CCB2B8F08,card,3.87
403,C696214C7,card,6.69
403,,cash,2.18
403,,cash,8.09
403,C44086634,card,16.09
404,CE240EF83,card,2.19
404,,cash,1.09
404,C1EAFFB21,card,2.18
404,CBCE640F0,card,8.39
404,C5B1EC64F,card,2.18
405,CF9554C1E,card,2.18
405,,cash,16.19
405,C35C45BBC,card,4.09
406,CD3FCA10B,card,5.57
406,C723326DA,card,1.69
406,,cash,3.09
407,CAEA23278,card,10.49
407,,cash,2.75
407,,cash,5.37
408,C89498755,card,13.29
409,C27800D24,card,15.66
409,CC5B892F3,card,2.69
409,,cash,3.39
409,C02279E11,card,2.18
409,CA05EE7E0,card,1.09
409,,cash,18.47
410,,cash,8.45
410,C7B0478DD,card,8.39
410,,cash,2.18
410,,cash,6.18
410,C55ABCDCA,card,2.18
410,CF3E25399,card,12.17
410,,cash,1.69
410,,cash,2.98
410,CCE89A4F6,card,7.87
411,,cash,3.39
411,,cash,4.87
411,,cash,1.09
411,C4767BFB2,card,6.68
412,,cash,8.96
412,,cash,11.99
413,,cash,8.39
413,,cash,3.09
413,C5E7C1FCD,card,2.39
414,,cash,5.17
414,C9AEBEB6B,card,14.45
414,C3922713A,card,6.86
414,,cash,4.58
414,C75917C58,card,1.09
414,C13C9C217,card,1.29
414,CB2004BE6,card,30.38
415,C5038D1B5,card,2.55
416,,cash,3.19
416,C8CA7DCD3,card,1.09
417,C2ADE22A2,card,15.55
417,CC916A871,card,2.19
417,C674D31C0,card,5.98
417,C0585B79F,card,3.79
417,CA3BC3D6E,card,3.19
417,,cash,10.99
418,CE02B088C,card,7.69
418,C7E638E5B,card,11.39
418,C1C9A142A,card,2.27
418,,cash,3.22
418,C5909E348,card,2.08
418,CF7406907,card,2.08
418,C9578EED6,card,4.27
419,,cash,8.19
419,CD1E7FA74,card,4.5
420,C701E43C3,card,21.08
420,C0E56C992,card,2.39
420,CAC8D4F61,card,3.58
421,C4AC5D530,card,3.18
421,,cash,1.09
421,,cash,5.99
421,C256B262D,card,2.58
421,CC3A3AFFC,card,1.99
422,,cash,15.58
422,C0012BB1A,card,1.09
422,C9E4900E9,card,1.09
422,C3C8186B8,card,1.89
422,,cash,1.69
422,,cash,3.78
423,C17271B95,card,1.09
423,CB55E6164,card,1.29
423,C5396E733,card,9.09
424,CF1CD6C82,card,14.75
424,,cash,9.69
424,C2E3C7820,card,8.39
424,,cash,8.79
424,C6AAB474E,card,8.09
424,C08E3CD1D,card,2.98
424,CA71A52EC,card,25.68
425,,cash,2.58
425,CE3895E0A,card,8.39
425,C81C1A7D9,card,29.6
425,,cash,29.38
425,CBE30B367,card,12.17
425,,cash,8.79
425,,cash,6.38
425,C98D60454,card,25.18
426,C370E8A23,card,12.75
426,CD54513F2,card,6.98
426,C737D9941,card,3.18
427,C11B41F10,card,3.79
427,CAFEB64EF,card,1.09
427,,cash,1.09
428,,cash,4.57
428,,cash,3.19
428,C28C97FAB,card,16.98
428,,cash,8.39
428,C65384AC9,card,24.37
428,C0370D098,card,21.23
430,CA1A75657,card,1.09
430,,cash,4.19
430,CDE1625F5,card,8.09
430,C7C4EAB44,card,8.09
430,C1A853113,card,1.29
430,CB8BDB6E2,card,14.69
431,C56F43CB1,card,6.78
431,,cash,1.89
431,,cash,8.39
431,C319B91AE,card,3.19
431,CCFD2177D,card,19.19
432,,cash,2.19
432,C0C41E29B,card,11.99
432,,cash,3.89
433,,cash,10.56
434,,cash,3.19
434,C851FFD47,card,3.38
434,C23564316,card,1.59
434,,cash,1.09
434,C5FC54EB4,card,13.29
434,CFDFDD403,card,1.99
435,,cash,2.18
435,C3A6CA3A1,card,3.39
435,CD8A32970,card,1.99
435,C76DBAECF,card,2.19
435,,cash,1.89
436,,cash,8.18
436,C5181003C,card,2.29
436,CEFB9898B,card,1.69
437,C8DF00F5A,card,1.99
437,,cash,2.18
437,CCA5F1AF8,card,1.98
437,C689660B7,card,6.09
437,,cash,2.65
438,,cash,7.17
438,C433DF5A4,card,8.18
438,CE1747B73,card,1.29
439,C7FACC0C2,card,1.49
439,C1DE34691,card,6.78
439,CBC1BCC60,card,25.85
439,,cash,3.38
440,CF88ADB8E,card,22.19
440,,cash,3.94
441,C34F9A72C,card,2.29
441,,cash,1.09
441,C7168B24A,card,2.39
441,,cash,1.69
442,,cash,1.59
442,,cash,2.58
442,,cash,4.87
442,C887D12C5,card,5.08
442,,cash,9.09
442,CC4EC1E63,card,3.19
442,C63236432,card,1.79
443,C015BED81,card,4.78
443,,cash,3.38
444,C3DCAF92F,card,9.95
444,,cash,3.19
444,C7A39C44D,card,0.99
444,C18704A1C,card,8.39
445,CB6A8D3EB,card,1.29
445,C54DF59BA,card,1.29
445,CF317DF09,card,6.78
445,C914E24D8,card,1.69
445,C2F86AA97,card,2.58
445,CCDBD3066,card,3.78
445,,cash,0.99
445,,cash,15.07
445,CA8648553,card,1.09
445,,cash,2.98
446,,cash,3.79
446,,cash,1.98
446,,cash,1.69
446,,cash,1.09
447,,cash,1.09
447,,cash,3.58
447,C9A1F76DB,card,22.3
448,C3857FCAA,card,1.69
449,,cash,11.69
449,,cash,2.19
450,,cash,6.38
450,,cash,3.78
451,C4F6C5D25,card,2.98
451,CEDA4A2F4,card,1.59
451,C8BDB2843,card,4.09
451,C2A13AE12,card,1.29
452,CC84A37E1,card,8.09
452,C6682BDB0,card,1.89
452,C04B9030F,card,2.09
452,,cash,1.09
452,,cash,2.09
453,CDF60947C,card,2.08
453,C7D971DCB,card,6.44
453,C1BCE639A,card,2.84
453,CBA06E969,card,4.16
453,C583D6F38,card,2.08
453,CF675F4F7,card,1.51
453,C94AC7A46,card,2.08
454,C32E4C015,card,2.78
454,,cash,9.69
454,C6F53CFB3,card,1.89
455,C0D8A5502,card,12.35
455,CABC2DAD1,card,1.39
455,C49F920A0,card,24.7
456,CE831A67F,card,6.38
457,,cash,3.98
457,,cash,7.38
457,CC2D73B6C,card,4.38
458,,cash,9.69
458,CFF46068A,card,11.88
458,C9D7E8C59,card,1.69
459,C3BB51228,card,2.19
459,CD9ED9BE7,card,8.29
459,,cash,6.93
459,,cash,3.39
459,CB493ECD4,card,16.69
459,,cash,1.79
460,CF102F872,card,17.18
460,,cash,2.09
460,C2D71C790,card,1.09
460,CCBA84D6F,card,4.38
461,C69E0D33E,card,8.98
461,C0817588D,card,3.38
461,,cash,8.16
462,C4486242B,card,3.98
462,CE2BEADFA,card,2.18
462,C80F53349,card,4.5
462,C1F2DB918,card,2.19
463,CBD643ED7,card,9.88
463,,cash,9.09
463,,cash,14.69
463,C980B93C4,card,12.35
463,C36421993,card,4.97
464,,cash,7.38
464,,cash,12.35
464,C10E86A80,card,12.49
464,CAF20F05F,card,5.5
464,,cash,3.98
464,,cash,2.18
464,,cash,3.38
465,C27FECB1B,card,1.69
465,CC63550EA,card,3.78
465,,cash,14.8
465,C02A45C08,card,4.38
465,CA0DCA5C7,card,1.09
466,,cash,3.78
466,CDD4BB165,card,2.19
466,,cash,4.09
466,C19BABC83,card,16.07
466,CB7F10252,card,7.58
466,,cash,1.69
466,CF46011F0,card,1.09
466,C9298974F,card,1.98
467,,cash,4.67
467,,cash,13.29
467,C6D3EE8BC,card,24.7
467,C0B756E0B,card,2.09
467,CA9ADF7DA,card,5.3
468,C47E47DA9,card,3.79
468,CE61CC378,card,5.08
468,,cash,2.18
468,C228BCE86,card,1.89
468,,cash,1.09
468,C5EFADA24,card,2.29
469,CFD3123F3,card,2.19
469,C9B69A942,card,1.89
469,C39A02F11,card,1.98
470,CD7D8B4E0,card,4.38
470,C760F3ABF,card,3.19
470,,cash,9.84
471,CB27E09DD,card,12.59
471,C50B68FAC,card,5.68
471,CEEED157B,card,2.18
471,C8D259ACA,card,17.5
472,,cash,26.58
472,CC9936668,card,7.89
472,,cash,6.78
473,C060275F6,card,3.78
473,CA43AFB45,card,8.39
474,C42714114,card,1.59
474,CE0A9C6E3,card,8.39
474,C7EE04CB2,card,2.78
474,C1D18D201,card,3.78
474,CBB4F5BD0,card,4.18
474,,cash,1.09
475,,cash,8.67
475,,cash,1.69
476,,cash,3.97
476,CD265B86B,card,3.38
476,C709C3E3A,card,13.78
476,C0ED48789,card,1.49
476,,cash,4.28
477,C4B439317,card,12.35
477,CE97A18E6,card,3.99
477,,cash,0.99
477,C25E9E404,card,3.18
477,,cash,4.38
477,,cash,2.69
477,C008F7971,card,0.99
478,C9EC7FEC0,card,9.08
478,,cash,1.59
479,CDB36CA6E,card,2.98
479,C796D503D,card,6.38
479,C17A5D98C,card,1.29
479,,cash,8.09
479,C5414A52A,card,8.45
479,CF24B2AF9,card,0.99
480,C9083B048,card,3.78
480,C2EBA3607,card,0.99
480,CCCF2BFD6,card,4.18
480,C6B2905A5,card,1.89
481,C09618B74,card,3.6
481,CA79810C3,card,16.03
481,C45D09692,card,8.33
481,CE4071C61,card,5.69
481,,cash,1.8
481,,cash,14.01
481,,cash,1.61
481,,cash,6.06
482,CFB1C7CFC,card,1.89
482,,cash,2.09
482,C378B481A,card,14.58
483,CD5C3D1E9,card,0.99
484,C73FA57B8,card,1.89
484,C1232DD77,card,3.58
484,CB06922C6,card,8.98
484,C4EA1A895,card,12.69
485,CECD82E64,card,14.67
485,C8B10B433,card,11.69
485,,cash,2.18
485,CC77F8351,card,1.29
486,C65B60920,card,2.29
486,,cash,13.4
486,,cash,2.59
486,C405D9A1D,card,4.58
486,,cash,14.45
486,C7CCB69BB,card,2.18
486,C1B03EF0A,card,3.08
487,,cash,1.89
487,,cash,2.09
487,CF5A94067,card,4.38
487,,cash,8.18
487,,cash,16.78
487,CD050D554,card,3.78
487,C6E875B23,card,3.78
487,C0CBFA0F2,card,8.39
487,,cash,12.35
488,C492EAC10,card,9.69
488,,cash,1.19
488,C859DBBBE,card,1.89
488,C23D4010D,card,2.38
488,,cash,1.89
489,C60430CAB,card,7.47
489,,cash,4.58
489,,cash,7.89
490,C3AE96198,card,3.19
490,,cash,2.18
490,,cash,1.19
491,C1590F2F5,card,2.29
492,CB3C77844,card,1.49
492,,cash,1.99
492,CF03647E2,card,11.96
492,,cash,1.39
492,C2CA55300,card,3.78
492,,cash,3.38
493,C69145EAE,card,2.18
494,,cash,12.35
494,CA5832DCC,card,2.18
494,C43BBB39B,card,1.19
494,,cash,7.89
494,C802ABF39,card,1.09
494,C1E610488,card,1.59
494,CBC998A47,card,1.39
495,C5AD01016,card,1.69
495,,cash,3.87
495,C973F1FB4,card,5.48
496,C35766503,card,4.09
497,CD3AEEAD2,card,8.09
497,C71E570A1,card,3.38
497,C101DF670,card,20.3
498,CAE547FCF,card,10.67
498,C4C8CC59E,card,4.58
498,CEAC34B6D,card,3.19
498,,cash,1.59
499,C2732568B,card,4.49
499,CC56ADC5A,card,1.29
499,C63A12229,card,2.78
499,C01D9ABF8,card,5.38
499,CA01031B7,card,10.58
499,,cash,4.17
500,CDC7F3CD5,card,1.89
500,C7AB782A4,card,4.58
500,C18EE0873,card,1.09
500,CB72691C2,card,4.78
502,C555D1791,card,5.37
502,,cash,7.88
503,C91CCE33F,card,1.89
503,C3003688E,card,1.19
504,CCE3BEE5D,card,2.98
504,C6C72742C,card,1.89
504,C0AAAFDFB,card,4.0
505,CA8E1434A,card,8.66
505,C4719C919,card,1.39
505,CE5504EE8,card,1.19
506,,cash,1.69
506,C21BF5A76,card,4.78
507,CBFF7A3C5,card,3.89
507,C5E2E2994,card,6.07
507,CFC66AF63,card,3.48
508,C9A9D3532,card,2.19
508,C38D5BA81,card,9.69
508,CD70C0050,card,1.69
508,C7544862F,card,2.18
508,C137B0FFE,card,14.77
509,CB1B3954D,card,3.38
509,C4FEA1B1C,card,5.87
509,,cash,4.38
509,,cash,8.29
509,C2A906C09,card,3.78
510,CC8C8F5D8,card,8.09
511,,cash,1.89
511,C0537C166,card,8.67
511,,cash,2.38
512,,cash,2.69
513,CDFDD5253,card,6.58
513,,cash,1.19
513,,cash,5.37
513,CBA84A740,card,15.78
514,,cash,1.39
514,CF6F3B2EE,card,3.19
514,,cash,14.69
514,C3362BE0C,card,1.89
514,CD19907DB,card,9.69
515,,cash,1.09
515,C0E081379,card,1.09
515,CAC4098C8,card,1.69
515,C4A771E87,card,7.98
515,CE8AE6456,card,5.3
515,C86E6EA25,card,1.39
516,C251D73F4,card,3.02
516,,cash,4.92
516,,cash,2.18
516,CFFC4C4E1,card,9.96
516,C9DFB4AB0,card,1.32
516,C3C33D00F,card,2.64
516,CDA6A59DE,card,6.06
516,,cash,9.58
516,C16D9257C,card,18.23
516,CB511AACB,card,1.32
516,C5348309A,card,7.18
517,,cash,10.68
517,C8FB73C38,card,5.76
517,,cash,2.38
518,CCC260B46,card,9.0
518,,cash,3.19
519,C089516E4,card,10.48
519,,cash,3.19
520,C4504E202,card,4.78
520,,cash,4.48
520,C8173F1A0,card,1.89
520,,cash,2.38
520,,cash,8.09
521,C5C19429D,card,2.59
521,CFA51C86C,card,2.19
521,C98884E3B,card,2.38
521,,cash,11.88
521,,cash,3.29
521,,cash,1.09
522,,cash,1.69
522,,cash,1.19
522,C4DD53405,card,3.98
522,CEC0DBDD4,card,1.69
523,,cash,2.19
523,,cash,1.19
523,CC6B30EC1,card,2.78
523,C64EB9490,card,1.09
525,C03221A6F,card,20.85
526,CA159603E,card,16.18
526,,cash,2.09
526,CDDC86F5C,card,3.58
527,C7C00F52B,card,2.75
528,C1A377AFA,card,19.77
528,CB86FC049,card,5.18
528,C56A64618,card,1.19
529,CF4DECFD7,card,6.49
529,,cash,1.89
529,C314DDB75,card,4.38
529,,cash,16.07
530,C6DBCA693,card,3.38
530,C0BF32C62,card,1.19
530,CAA2BB231,card,1.39
530,C48623B80,card,10.16
532,CE69A815F,card,1.09
532,C84D1072E,card,2.38
532,C23098CFD,card,6.38
532,,cash,14.2
533,C5F78981B,card,8.96
533,CFDAFE1EA,card,3.29
533,,cash,2.38
533,,cash,4.38
534,CD85572C7,card,17.37
535,C768DF896,card,11.58
535,C14C47E65,card,3.78
535,CB2FCC434,card,3.58
536,C51334D83,card,3.38
536,CEF6BD352,card,23.89
536,C8DA25921,card,1.19
536,C2BDADEF0,card,4.38
536,CCA11244F,card,20.68
536,,cash,3.58
537,C068033ED,card,5.18
537,CA4B8B9BC,card,1.19
537,,cash,3.89
537,,cash,3.38
537,C7F5E0AA9,card,6.58
537,C1D969078,card,6.38
538,,cash,1.69
538,,cash,6.19
539,,cash,8.59
539,C96736B24,card,15.49
540,C34ABF0F3,card,3.68
540,,cash,4.48
540,C711AFC11,card,3.19
541,C0F5145E0,card,1.39
541,CAD89CBBF,card,8.98
541,,cash,3.18
542,,cash,18.18
542,C882F5CAC,card,8.39
542,,cash,1.09
542,,cash,6.38
542,C62D6B199,card,2.19
